task,regime,seed,role,episode,success,steps,policy_action_steps,stay_steps,expired_chunks,wall_seconds,initial_sha256
bimanual_microwave_cook,rand_full,2,retry,15,false,1100,1100,0,0,176.4508135318756,1cf9189f8110e9e6ba3c114681e587da83142c6ecdfa0b48acb24dd1f69ef602
bimanual_microwave_cook,rand_full,2,retry,16,false,1100,1100,0,0,181.40442204475403,aeeaf2e5707fecbfeeacf230314d21f922c0cd886ba07da2f4cc6da03c2a9a77
bimanual_microwave_cook,rand_full,2,retry,17,false,1100,1100,0,0,176.7544617652893,cc7c2c5c2f238f5d9499d4a429b0ad8dde07b5bdcc0953558dae91b49490c0a0
bimanual_microwave_cook,rand_full,2,retry,18,false,1100,1100,0,0,162.97824907302856,13dc2eb2b158908c9ff70d30d56aae7bbf8e0718458f673233ba4e99fb84b070
bimanual_microwave_cook,rand_full,2,retry,19,false,1100,1100,0,0,167.0153830051422,27fa4f7842cd64338e01fbd35fc8626cc3a087fd98192bb2cf6970e5393e3329
bimanual_microwave_cook,rand_full,2,retry,20,false,1100,1100,0,0,160.00108766555786,8eeaeb3ebfbdd53faafe41598cd85c7a82cd2726022825875b4584cf6a412d24
bimanual_microwave_cook,rand_full,2,retry,21,false,1100,1100,0,0,167.3500485420227,7a45fa8c8ed179026162bbdcf4a2d702a3824e40bc1a04e8863fcde427f8cc6f
bimanual_microwave_cook,rand_full,2,retry,22,false,1100,1100,0,0,167.56204771995544,8248839fff1d0b5a521f04164f1e709dcd2886fddfe0ad13052ff511f2b4b144
bimanual_microwave_cook,rand_full,2,retry,23,true,1072,1071,1,0,167.08966827392578,c278263265a91989764cfde36a6ae66a8d44fbadde4b1f920d9e313601c97c4c
bimanual_microwave_cook,rand_full,2,retry,24,false,1100,1100,0,0,164.517751455307,52e44bef91e3c964f9272193857c140881eac76ab2222afc13290a0b4cc54cb2
bimanual_microwave_cook,rand_full,2,retry,25,false,1100,1100,0,0,159.43799257278442,fb4abab14ac5b9990cbc3477793e6f77e63ec9077dfbe267d2960a038fc15de7
bimanual_microwave_cook,rand_full,2,retry,26,false,1100,1100,0,0,155.4805507659912,18ccaece2437eb72146bb833ef8676614906c87a6d249d0b670a33307ce0c29c
bimanual_microwave_cook,rand_full,2,retry,27,false,1100,1099,1,0,151.98255848884583,d3e88bb428edec80397f8dde6119950fa290ce1907723f7b8cc0827bc4fe31b5
bimanual_microwave_cook,rand_full,2,retry,28,false,1100,1100,0,0,151.2595694065094,62bbe5dacaf23498b1ce3ed9c2c22be316e5f04f27cd27baaf24541c1d85d449
bimanual_microwave_cook,rand_full,2,retry,29,false,1100,1100,0,0,158.52419471740723,06c4b51221f8455e19df2cf150f73690e5c907fcec9596381a3fc31bcb259579
